No.Manifiesto,GrupoCliente,CodCliente,NomCliente,FechDocumento,DocTotal,NumLinea,ItemCode,Dscription,Cantidad,Precio,Subtotal,SubTotal09,Peso,Ciudad,TipoCliente
40323756,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/11/2020 00:00,73.2,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.4,1.61,5.474,5.474,3.4,GUAYAQUIL,TPP
40323756,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/11/2020 00:00,73.2,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,6.5,2.55,16.575,16.575,6.5,GUAYAQUIL,TPP
40323755,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/11/2020 00:00,87.27,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,25.2,1.61,40.572,40.572,25.2,GUAYAQUIL,TPP
40323755,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/11/2020 00:00,87.27,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.4,1.61,5.474,5.474,3.4,GUAYAQUIL,TPP
40323755,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,28/11/2020 00:00,87.27,2,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,12.5,2.55,31.875,31.875,12.5,GUAYAQUIL,TPP
40323802,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/11/2020 00:00,22.24,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,8.7,1.61,14.007,14.007,8.7,GUAYAQUIL,TPP
40323802,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/11/2020 00:00,22.24,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.1,1.61,1.771,1.771,1.1,GUAYAQUIL,TPP
40323802,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,29/11/2020 00:00,22.24,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.6,2.55,4.08,4.08,1.6,GUAYAQUIL,TPP
40323936,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,1.27,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.7,1.61,1.127,1.127,0.7,GUAYAQUIL,TPP
40323935,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,11.72,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
40323916,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,40.54,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14.1,1.61,22.701,22.701,14.1,GUAYAQUIL,TPP
40323916,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,40.54,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.1,1.61,1.771,1.771,1.1,GUAYAQUIL,TPP
40323916,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,40.54,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.2,2.55,3.06,3.06,1.2,GUAYAQUIL,TPP
40323916,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,40.54,3,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,3.4,2.55,8.67,8.67,3.4,GUAYAQUIL,TPP
40323935,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,11.72,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.3,1.61,6.923,6.923,4.3,GUAYAQUIL,TPP
40323915,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,31.26,1,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.6,2.55,4.08,4.08,1.6,GUAYAQUIL,TPP
40323915,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,30/11/2020 00:00,31.26,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14.8,1.61,23.828,23.828,14.8,GUAYAQUIL,TPP
40324151,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,47.62,9,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,16.2,1.61,26.082,26.082,16.2,GUAYAQUIL,TPP
40324151,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,47.62,10,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.3,1.61,8.533,8.533,5.3,GUAYAQUIL,TPP
40324151,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,47.62,11,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,3.1,2.55,7.905,7.905,3.1,GUAYAQUIL,TPP
40324181,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,0,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,49.6,0,0,0,49.6,GUAYAQUIL,TPP
40324181,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,0,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,11.8,0,0,0,11.8,GUAYAQUIL,TPP
40324152,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,32.93,9,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,16.2,1.61,26.082,26.082,16.2,GUAYAQUIL,TPP
40324152,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,1/12/2020 00:00,32.93,10,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.3,2.55,3.315,3.315,1.3,GUAYAQUIL,TPP
40324458,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,25.61,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,11.5,1.61,18.515,18.515,11.5,GUAYAQUIL,TPP
40324458,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,25.61,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.7,1.61,4.347,4.347,2.7,GUAYAQUIL,TPP
40324478,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,20.19,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,7.4,1.61,11.914,11.914,7.4,GUAYAQUIL,TPP
40324478,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,20.19,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3.8,1.61,6.118,6.118,3.8,GUAYAQUIL,TPP
40324475,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,9.2,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.3,1.61,3.703,3.703,2.3,GUAYAQUIL,TPP
40324475,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,9.2,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.8,1.61,4.508,4.508,2.8,GUAYAQUIL,TPP
40324477,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,66.77,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,29.7,1.61,47.817,47.817,29.7,GUAYAQUIL,TPP
40324477,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,66.77,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,4,1.61,6.44,6.44,4,GUAYAQUIL,TPP
40324477,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,66.77,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.1,2.55,5.355,5.355,2.1,GUAYAQUIL,TPP
40324483,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,6.5,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.6,1.61,5.796,5.796,3.6,GUAYAQUIL,TPP
40324484,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,1.8,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40324476,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,5.77,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.2,1.61,1.932,1.932,1.2,GUAYAQUIL,TPP
40324476,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,2/12/2020 00:00,5.77,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2,1.61,3.22,3.22,2,GUAYAQUIL,TPP
40324738,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,5.59,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.1,1.61,4.991,4.991,3.1,GUAYAQUIL,TPP
40324734,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,34.12,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,7.3,1.61,11.753,11.753,7.3,GUAYAQUIL,TPP
40324734,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,34.12,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.8,1.61,2.898,2.898,1.8,GUAYAQUIL,TPP
40324734,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,34.12,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,6.2,2.55,15.81,15.81,6.2,GUAYAQUIL,TPP
40324769,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,59.81,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,27,1.61,43.47,43.47,27,GUAYAQUIL,TPP
40324769,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,59.81,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,3,1.61,4.83,4.83,3,GUAYAQUIL,TPP
40324769,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,59.81,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2,2.55,5.1,5.1,2,GUAYAQUIL,TPP
40324706,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,7.76,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.7,1.61,5.957,5.957,3.7,GUAYAQUIL,TPP
40324706,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,7.76,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.6,1.61,0.966,0.966,0.6,GUAYAQUIL,TPP
40324707,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,5.23,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.9,1.61,4.669,4.669,2.9,GUAYAQUIL,TPP
40324705,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,1.62,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.9,1.61,1.449,1.449,0.9,GUAYAQUIL,TPP
40324756,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,0,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,27.8,0,0,0,27.8,GUAYAQUIL,TPP
40324756,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,0,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.5,0,0,0,0.5,GUAYAQUIL,TPP
40324740,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,9.2,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.3,1.61,3.703,3.703,2.3,GUAYAQUIL,TPP
40324740,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,9.2,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.8,1.61,4.508,4.508,2.8,GUAYAQUIL,TPP
40324709,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,0.36,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,0.2,1.61,0.322,0.322,0.2,GUAYAQUIL,TPP
40324736,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,4.69,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,2.6,1.61,4.186,4.186,2.6,GUAYAQUIL,TPP
40324737,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,6.27,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,1.1,1.61,1.771,1.771,1.1,GUAYAQUIL,TPP
40324737,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,6.27,1,0201460008,Fármacos caducados o fuera de especificaciones,1.5,2.55,3.825,3.825,1.5,GUAYAQUIL,TPP
40324708,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,9.88,0,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,0.7,2.1,1.47,1.47,0.7,GUAYAQUIL,TPP
40324708,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,9.88,1,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,2.1,7.35,7.35,3.5,GUAYAQUIL,TPP
40324739,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,3/12/2020 00:00,6.32,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.5,1.61,5.635,5.635,3.5,GUAYAQUIL,TPP
40325084,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,29.13,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,10.5,1.61,16.905,16.905,10.5,GUAYAQUIL,TPP
40325084,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,29.13,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.8,1.61,4.508,4.508,2.8,GUAYAQUIL,TPP
40325084,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,29.13,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.8,2.55,4.59,4.59,1.8,GUAYAQUIL,TPP
40325180,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,7.57,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,4.2,1.61,6.762,6.762,4.2,GUAYAQUIL,TPP
40325085,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,63.45,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.7,1.61,2.737,2.737,1.7,GUAYAQUIL,TPP
40325085,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,63.45,2,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,12.3,2.55,31.365,31.365,12.3,GUAYAQUIL,TPP
40325085,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,63.45,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14,1.61,22.54,22.54,14,GUAYAQUIL,TPP
40325181,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,4/12/2020 00:00,22,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,12.2,1.61,19.642,19.642,12.2,GUAYAQUIL,TPP
40325336,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,0,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,5.9,0,0,0,5.9,GUAYAQUIL,TPP
40325336,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,0,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,26.7,0,0,0,26.7,GUAYAQUIL,TPP
40325346,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,50.68,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,15.7,1.61,25.277,25.277,15.7,GUAYAQUIL,TPP
40325346,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,50.68,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40325346,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,50.68,2,0201460003,Sangre sus derivados e insumos usados para procedimientos de análisis y administración,7.2,2.55,18.36,18.36,7.2,GUAYAQUIL,TPP
40325345,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,37.55,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,18.4,1.61,29.624,29.624,18.4,GUAYAQUIL,TPP
40325345,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,37.55,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1,1.61,1.61,1.61,1,GUAYAQUIL,TPP
40325345,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,5/12/2020 00:00,37.55,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,0.9,2.55,2.295,2.295,0.9,GUAYAQUIL,TPP
40325397,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/12/2020 00:00,37.14,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,14.9,1.61,23.989,23.989,14.9,GUAYAQUIL,TPP
40325397,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/12/2020 00:00,37.14,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,1.1,1.61,1.771,1.771,1.1,GUAYAQUIL,TPP
40325397,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/12/2020 00:00,37.14,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,2.9,2.55,7.395,7.395,2.9,GUAYAQUIL,TPP
40325398,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/12/2020 00:00,13.34,2,0201460002,Desechos anatomo-patologicos: organos tejidos partes corporales que han sido extraidos mediante,1.2,2.55,3.06,3.06,1.2,GUAYAQUIL,TPP
40325398,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/12/2020 00:00,13.34,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,3.4,1.61,5.474,5.474,3.4,GUAYAQUIL,TPP
40325398,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,6/12/2020 00:00,13.34,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.1,1.61,3.381,3.381,2.1,GUAYAQUIL,TPP
40325487,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/12/2020 00:00,33.35,0,0201460007,Material e insumos que han sido utilizados para procedimientos medicos y que han estado en contacto,16.3,1.61,26.243,26.243,16.3,GUAYAQUIL,TPP
40325487,Hospitalario,C0968594650001,COORDINACION ZONAL 8-SALUD,7/12/2020 00:00,33.35,1,0201460005,Objetos cortopunzantes que han sido utilizados en la atencion de seres humanos o animales,2.2,1.61,3.542,3.542,2.2,GUAYAQUIL,TPP
